東美浜,ひがしみはま,[hi ga shi mi ha ma],6
東宮原,ひがしみやはら,[hi ga shi mi ya ha ra],7
東向日,ひがしむこう,[hi ga shi mu ko u],6
東向島,ひがしむこうじま,[hi ga shi mu ko u ji ma],8
東村山,ひがしむらやま,[hi ga shi mu ra ya ma],7
東室蘭,ひがしむろらん,[hi ga shi mu ro ra n],7
東免田,ひがしめんだ,[hi ga shi me n da],6
東森,ひがしもり,[hi ga shi mo ri],5
東毛呂,ひがしもろ,[hi ga shi mo ro],5
東門前,ひがしもんぜん,[hi ga shi mo n ze n],7
東八尾,ひがしやつお,[hi ga shi ya tsu o],6
東山,ひがしやま,[hi ga shi ya ma],5
東山,ひがしやま,[hi ga shi ya ma],5
東山北,ひがしやまきた,[hi ga shi ya ma ki ta],7
東山公園,ひがしやまこうえん,[hi ga shi ya ma ko u e n],9
東山公園,ひがしやまこうえん,[hi ga shi ya ma ko u e n],9
東山代,ひがしやましろ,[hi ga shi ya ma shi ro],7
東山田,ひがしやまた,[hi ga shi ya ma ta],6
東大和市,ひがしやまとし,[hi ga shi ya ma to shi],7
東山梨,ひがしやまなし,[hi ga shi ya ma na shi],7
東矢本,ひがしやもと,[hi ga shi ya mo to],6
東結城,ひがしゆうき,[hi ga shi yu u ki],6
東横田,ひがしよこた,[hi ga shi yo ko ta],6
東淀川,ひがしよどがわ,[hi ga shi yo do ga wa],7
東林間,ひがしりんかん,[hi ga shi ri n ka n],7
東六線,ひがしろくせん,[hi ga shi ro ku se n],7
東鷲宮,ひがしわしのみや,[hi ga shi wa shi no mi ya],8
干潟,ひがた,[hi ga ta],3
光,ひかり,[hi ka ri],3
光が丘,ひかりがおか,[hi ka ri ga o ka],6
光の森,ひかりのもり,[hi ka ri no mo ri],6
氷川台,ひかわだい,[hi ka wa da i],5
引治,ひきじ,[hi ki ji],3
曳舟,ひきふね,[hi ki fu ne],4
蟇目,ひきめ,[hi ki me],3
日切,ひぎり,[hi gi ri],3
ひぐち,ひぐち,[hi gu chi],3
樋口,ひぐち,[hi gu chi],3
曳馬,ひくま,[hi ku ma],3
引田,ひけた,[hi ke ta],3
肥後伊倉,ひごいくら,[hi go i ku ra],5
肥後大津,ひごおおづ,[hi go o o zu],5
肥後高田,ひごこうだ,[hi go ko u da],5
彦崎,ひこさき,[hi ko sa ki],4
彦山,ひこさん,[hi ko sa n],4
樋越,ひごし,[hi go shi],3
肥後田浦,ひごたのうら,[hi go ta no u ra],6
肥後長浜,ひごながはま,[hi go na ga ha ma],6
肥後西村,ひごにしのむら,[hi go ni shi no mu ra],7
彦根,ひこね,[hi ko ne],3
彦根口,ひこねぐち,[hi ko ne gu chi],5
ひこね芹川,ひこねせりかわ,[hi ko ne se ri ka wa],7
肥後橋,ひごばし,[hi go ba shi],4
肥後二見,ひごふたみ,[hi go fu ta mi],5
日頃市,ひころいち,[hi ko ro i chi],5
久居,ひさい,[hi sa i],3
久ノ浜,ひさのはま,[hi sa no ha ma],5
久屋大通,ひさやおおどおり,[hi sa ya o o do o ri],8
日出,ひじ,[hi ji],2
比地大,ひじだい,[hi ji da i],4
比島,ひしま,[hi shi ma],3
毘沙門,びしゃもん,[bi sha mo n],4
毘沙門台,びしゃもんだい,[bi sha mo n da i],6
美術館図書館前,びじゅつかんとしょかんまえ,[bi ju tsu ka n to sho ka n ma e],11
美章園,びしょうえん,[bi sho u e n],5
美女平,びじょだいら,[bi jo da i ra],5
聖高原,ひじりこうげん,[hi ji ri ko u ge n],7
日代,ひしろ,[hi shi ro],3
肥前旭,ひぜんあさひ,[hi ze n a sa hi],6
肥前飯田,ひぜんいいだ,[hi ze n i i da],6
備前一宮,びぜんいちのみや,[bi ze n i chi no mi ya],8
肥前大浦,ひぜんおおうら,[hi ze n o o u ra],7
肥前鹿島,ひぜんかしま,[hi ze n ka shi ma],6
備前片岡,びぜんかたおか,[bi ze n ka ta o ka],7
備前片上,びぜんかたかみ,[bi ze n ka ta ka mi],7
肥前久保,ひぜんくぼ,[hi ze n ku bo],5
肥前古賀,ひぜんこが,[hi ze n ko ga],5
肥前白石,ひぜんしろいし,[hi ze n shi ro i shi],7
備前田井,びぜんたい,[bi ze n ta i],5
肥前長田,ひぜんながた,[hi ze n na ga ta],6
肥前長野,ひぜんながの,[hi ze n na ga no],6
肥前七浦,ひぜんななうら,[hi ze n na na u ra],7
備前西市,びぜんにしいち,[bi ze n ni shi i chi],7
肥前浜,ひぜんはま,[hi ze n ha ma],5
備前原,びぜんはら,[bi ze n ha ra],5
備前福河,びぜんふくかわ,[bi ze n fu ku ka wa],7
肥前麓,ひぜんふもと,[hi ze n fu mo to],6
備前三門,びぜんみかど,[bi ze n mi ka do],6
肥前山口,ひぜんやまぐち,[hi ze n ya ma gu chi],7
肥前竜王,ひぜんりゅうおう,[hi ze n ryu u o u],7
日田,ひた,[hi ta],2
飛騨一ノ宮,ひだいちのみや,[hi da i chi no mi ya],7
飛騨小坂,ひだおさか,[hi da o sa ka],5
日高東別,ひだかとうべつ,[hi da ka to u be tsu],7
飛騨金山,ひだかなやま,[hi da ka na ya ma],6
日高幌別,ひだかほろべつ,[hi da ka ho ro be tsu],7
日高三石,ひだかみついし,[hi da ka mi tsu i shi],7
日高門別,ひだかもんべつ,[hi da ka mo n be tsu],7
飛騨国府,ひだこくふ,[hi da ko ku fu],5
日立,ひたち,[hi ta chi],3
常陸青柳,ひたちあおやぎ,[hi ta chi a o ya gi],7
常陸太田,ひたちおおた,[hi ta chi o o ta],6
常陸大宮,ひたちおおみや,[hi ta chi o o mi ya],7
常陸鴻巣,ひたちこうのす,[hi ta chi ko u no su],7
常陸大子,ひたちだいご,[hi ta chi da i go],6
常陸多賀,ひたちたが,[hi ta chi ta ga],5
常陸津田,ひたちつだ,[hi ta chi tsu da],5
比立内,ひたちない,[hi ta chi na i],5
ひたち野うしく,ひたちのうしく,[hi ta chi no u shi ku],7
飛騨萩原,ひだはぎわら,[hi da ha gi wa ra],6
飛騨古川,ひだふるかわ,[hi da fu ru ka wa],6
飛騨細江,ひだほそえ,[hi da ho so e],5
飛騨宮田,ひだみやだ,[hi da mi ya da],5
左石,ひだりいし,[hi da ri i shi],5
左堰,ひだりせき,[hi da ri se ki],5
比津,ひつ,[hi tsu],2
備中川面,びっちゅうかわも,[bi t chu u ka wa mo],7
備中呉妹,びっちゅうくれせ,[bi t chu u ku re se],7
備中神代,びっちゅうこうじろ,[bi t chu u ko u ji ro],8
備中高梁,びっちゅうたかはし,[bi t chu u ta ka ha shi],8
備中高松,びっちゅうたかまつ,[bi t chu u ta ka ma tsu],8
備中広瀬,びっちゅうひろせ,[bi t chu u hi ro se],7
備中箕島,びっちゅうみしま,[bi t chu u mi shi ma],7
比布,ぴっぷ,[pi t pu],3
日詰,ひづめ,[hi zu me],3
日出塩,ひでしお,[hi de shi o],4
日出谷,ひでや,[hi de ya],3
比土,ひど,[hi do],2
一日市場,ひといちば,[hi to i chi ba],5
一ツ木,ひとつぎ,[hi to tsu gi],4
一橋学園,ひとつばしがくえん,[hi to tsu ba shi ga ku e n],9
人丸,ひとまる,[hi to ma ru],4
人丸前,ひとまるまえ,[hi to ma ru ma e],6
人見,ひとみ,[hi to mi],3
人吉,ひとよし,[hi to yo shi],4
人吉温泉,ひとよしおんせん,[hi to yo shi o n se n],8
比奈,ひな,[hi na],2
日永,ひなが,[hi na ga],3
日長,ひなが,[hi na ga],3
日奈久温泉,ひなぐおんせん,[hi na gu o n se n],7
日生,ひなせ,[hi na se],3
日当,ひなた,[hi na ta],3
日当山,ひなたやま,[hi na ta ya ma],5
日向和田,ひなたわだ,[hi na ta wa da],5
涸沼,ひぬま,[hi nu ma],3
日根野,ひねの,[hi ne no],3
日野,ひの,[hi no],2
日野,ひの,[hi no],2
日野,ひの,[hi no],2
日の出,ひので,[hi no de],3
日ノ出町,ひのでちょう,[hi no de cho u],5
日野春,ひのはる,[hi no ha ru],4
日登,ひのぼり,[hi no bo ri],4
日御子,ひのみこ,[hi no mi ko],4
火の山,ひのやま,[hi no ya ma],4
美唄,びばい,[bi ba i],3
美馬牛,びばうし,[bi ba u shi],4
比婆山,ひばやま,[hi ba ya ma],4
陽羽里,ひばり,[hi ba ri],3
ひばりヶ丘,ひばりがおか,[hi ba ri ga o ka],6
ひばりが丘,ひばりがおか,[hi ba ri ga o ka],6
雲雀丘花屋敷,ひばりがおかはなやしき,[hi ba ri ga o ka ha na ya shi ki],11
日比野,ひびの,[hi bi no],3
日比野,ひびの,[hi bi no],3
日比谷,ひびや,[hi bi ya],3
美深,びふか,[bi fu ka],3
美幌,びほろ,[bi ho ro],3
氷見,ひみ,[hi mi],2
姫,ひめ,[hi me],2
姫川,ひめかわ,[hi me ka wa],4
姫路,ひめじ,[hi me ji],3
姫路貨物,ひめじかもつ,[hi me ji ka mo tsu],6
ひめじ別所,ひめじべっしょ,[hi me ji be t sho],6
姫島,ひめじま,[hi me ji ma],4
姫宮,ひめみや,[hi me mi ya],4
日向,ひゅうが,[hyu u ga],3
日向大束,ひゅうがおおつか,[hyu u ga o o tsu ka],7
日向北方,ひゅうがきたかた,[hyu u ga ki ta ka ta],7
日向沓掛,ひゅうがくつかけ,[hyu u ga ku tsu ka ke],7
日向市,ひゅうがし,[hyu u ga shi],4
日向庄内,ひゅうがしょうない,[hyu u ga sho u na i],7
日向新富,ひゅうがしんとみ,[hyu u ga shi n to mi],7
日向住吉,ひゅうがすみよし,[hyu u ga su mi yo shi],7
日向長井,ひゅうがながい,[hyu u ga na ga i],6
日向前田,ひゅうがまえだ,[hyu u ga ma e da],6
表木山,ひょうきやま,[hyo u ki ya ma],5
兵庫,ひょうご,[hyo u go],3
瓢箪山,ひょうたんやま,[hyo u ta n ya ma],6
瓢箪山,ひょうたんやま,[hyo u ta n ya ma],6
屏風浦,びょうぶがうら,[byo u bu ga u ra],6
日吉,ひよし,[hi yo shi],3
日吉,ひよし,[hi yo shi],3
日吉町,ひよしちょう,[hi yo shi cho u],5
日吉本町,ひよしほんちょう,[hi yo shi ho n cho u],7
鵯越,ひよどりごえ,[hi yo do ri go e],6
比良,ひら,[hi ra],2
比良,ひら,[hi ra],2
平井,ひらい,[hi ra i],3
平井,ひらい,[hi ra i],3
平石,ひらいし,[hi ra i shi],4
平泉,ひらいずみ,[hi ra i zu mi],5
平磯,ひらいそ,[hi ra i so],4
平岩,ひらいわ,[hi ra i wa],4
平岡,ひらおか,[hi ra o ka],4
枚岡,ひらおか,[hi ra o ka],4
平賀,ひらか,[hi ra ka],3
枚方公園,ひらかたこうえん,[hi ra ka ta ko u e n],8
枚方市,ひらかたし,[hi ra ka ta shi],5
平川,ひらかわ,[hi ra ka wa],4
開,ひらき,[hi ra ki],3
平木,ひらぎ,[hi ra gi],3
平岸,ひらぎし,[hi ra gi shi],4
平岸,ひらぎし,[hi ra gi shi],4
平木田,ひらきだ,[hi ra ki da],4
平倉,ひらくら,[hi ra ku ra],4
平子,ひらこ,[hi ra ko],3
平田,ひらた,[hi ra ta],3
平田,ひらた,[hi ra ta],3
平田,ひらた,[hi ra ta],3
平滝,ひらたき,[hi ra ta ki],4
平田町,ひらたちょう,[hi ra ta cho u],5
平塚,ひらつか,[hi ra tsu ka],4
平津戸,ひらつと,[hi ra tsu to],4
平戸橋,ひらとばし,[hi ra to ba shi],5
平内,ひらない,[hi ra na i],4
平沼橋,ひらぬまばし,[hi ra nu ma ba shi],6
平野,ひらの,[hi ra no],3
平野,ひらの,[hi ra no],3
平野,ひらの,[hi ra no],3
平野,ひらの,[hi ra no],3
平端,ひらはた,[hi ra ha ta],4
平林,ひらばやし,[hi ra ba ya shi],5
平林,ひらばやし,[hi ra ba ya shi],5
平原,ひらはら,[hi ra ha ra],4
平針,ひらばり,[hi ra ba ri],4
比羅夫,ひらふ,[hi ra fu],3
平福,ひらふく,[hi ra fu ku],4
平間,ひらま,[hi ra ma],3
平松,ひらまつ,[hi ra ma tsu],4
平山,ひらやま,[hi ra ya ma],4
平山城址公園,ひらやまじょうしこうえん,[hi ra ya ma jo u shi ko u e n],11
ひらんだ,ひらんだ,[hi ra n da],4
美留和,びるわ,[bi ru wa],3
鰭ヶ崎,ひれがさき,[hi re ga sa ki],5
広,ひろ,[hi ro],2
広尾,ひろお,[hi ro o],3
広丘,ひろおか,[hi ro o ka],4
広木,ひろき,[hi ro ki],3
広小路,ひろこうじ,[hi ro ko u ji],5
弘高下,ひろこうした,[hi ro ko u shi ta],6
広神戸,ひろごうど,[hi ro go u do],5
弘前,ひろさき,[hi ro sa ki],4
弘前学院大前,ひろさきがくいんだいまえ,[hi ro sa ki ga ku i n da i ma e],12
弘前東高前,ひろさきひがしこうまえ,[hi ro sa ki hi ga shi ko u ma e],11
広島,ひろしま,[hi ro shi ma],4
広島,ひろしま,[hi ro shi ma],4
広瀬川原,ひろせがわら,[hi ro se ga wa ra],6
広瀬通,ひろせどおり,[hi ro se do o ri],6
ひろせ野鳥の森,ひろせやちょうのもり,[hi ro se ya cho u no mo ri],9
広田,ひろた,[hi ro ta],3
広電阿品,ひろでんあじな,[hi ro de n a ji na],7
広電五日市,ひろでんいつかいち,[hi ro de n i tsu ka i chi],9
広電西広島,ひろでんにしひろしま,[hi ro de n ni shi hi ro shi ma],10
広電廿日市,ひろでんはつかいち,[hi ro de n ha tsu ka i chi],9
広電宮島口,ひろでんみやじまぐち,[hi ro de n mi ya ji ma gu chi],10
広戸,ひろと,[hi ro to],3
広野,ひろの,[hi ro no],3
広野,ひろの,[hi ro no],3
広畑,ひろはた,[hi ro ha ta],4
広原,ひろわら,[hi ro wa ra],4
日羽,ひわ,[hi wa],2
びわ湖浜大津,びわこはまおおつ,[bi wa ko ha ma o o tsu],8
日和佐,ひわさ,[hi wa sa],3
枇杷島,びわじま,[bi wa ji ma],4
日和田,ひわだ,[hi wa da],3
備後赤坂,びんごあかさか,[bi n go a ka sa ka],7
備後落合,びんごおちあい,[bi n go o chi a i],7
備後西城,びんごさいじょう,[bi n go sa i jo u],7
備後庄原,びんごしょうばら,[bi n go sho u ba ra],7
備後本庄,びんごほんじょう,[bi n go ho n jo u],7
備後三川,びんごみかわ,[bi n go mi ka wa],6
備後三日市,びんごみっかいち,[bi n go mi t ka i chi],8
備後安田,びんごやすだ,[bi n go ya su da],6
備後矢野,びんごやの,[bi n go ya no],5
備後八幡,びんごやわた,[bi n go ya wa ta],6
風連,ふうれん,[fu u re n],4
フェリーターミナル,ふぇりーたーみなる,[fu le ri - ta - mi na ru],9
深井,ふかい,[fu ka i],3
深浦,ふかうら,[fu ka u ra],4
深江,ふかえ,[fu ka e],3
深江橋,ふかえばし,[fu ka e ba shi],5
深川,ふかがわ,[fu ka ga wa],4
深田,ふかた,[fu ka ta],3
深戸,ふかど,[fu ka do],3
深溝,ふかみぞ,[fu ka mi zo],4
深谷,ふかや,[fu ka ya],3
ふかや花園,ふかやはなぞの,[fu ka ya ha na zo no],7
富貴,ふき,[fu ki],2
吹上,ふきあげ,[fu ki a ge],4
吹上,ふきあげ,[fu ki a ge],4
福,ふく,[fu ku],2
福居,ふくい,[fu ku i],3
福井,ふくい,[fu ku i],3
福井,ふくい,[fu ku i],3
福井,ふくい,[fu ku i],3
福井口,ふくいぐち,[fu ku i gu chi],5
福井城址大名町,ふくいじょうしだいみょうまち,[fu ku i jo u shi da i myo u ma chi],12
福浦,ふくうら,[fu ku u ra],4
福江,ふくえ,[fu ku e],3
福岡,ふくおか,[fu ku o ka],4
福岡空港,ふくおかくうこう,[fu ku o ka ku u ko u],8
福音寺,ふくおんじ,[fu ku o n ji],5
福神,ふくがみ,[fu ku ga mi],4
福川,ふくがわ,[fu ku ga wa],4
福崎,ふくさき,[fu ku sa ki],4
福島,ふくしま,[fu ku shi ma],4
福島,ふくしま,[fu ku shi ma],4
福島,ふくしま,[fu ku shi ma],4
福島今町,ふくしまいままち,[fu ku shi ma i ma ma chi],8
福島学院前,ふくしまがくいんまえ,[fu ku shi ma ga ku i n ma e],10
福島口,ふくしまぐち,[fu ku shi ma gu chi],6
福島高松,ふくしまたかまつ,[fu ku shi ma ta ka ma tsu],8
福住,ふくずみ,[fu ku zu mi],4
福大前,ふくだいまえ,[fu ku da i ma e],6
福大前西福井,ふくだいまえにしふくい,[fu ku da i ma e ni shi fu ku i],11
福田町,ふくだまち,[fu ku da ma chi],5
福俵,ふくたわら,[fu ku ta wa ra],5
福地,ふくち,[fu ku chi],3
福知山,ふくちやま,[fu ku chi ya ma],5
福知山市民病院口,ふくちやましみんびょういんぐち,[fu ku chi ya ma shi mi n byo u i n gu chi],14
福野,ふくの,[fu ku no],3
福野,ふくの,[fu ku no],3
福原,ふくはら,[fu ku ha ra],4
福部,ふくべ,[fu ku be],3
福間,ふくま,[fu ku ma],3
福光,ふくみつ,[fu ku mi tsu],4
福山,ふくやま,[fu ku ya ma],4
福用,ふくよう,[fu ku yo u],4
福吉,ふくよし,[fu ku yo shi],4
吹浦,ふくら,[fu ku ra],3
袋,ふくろ,[fu ku ro],3
袋井,ふくろい,[fu ku ro i],4
袋倉,ふくろぐら,[fu ku ro gu ra],5
袋田,ふくろだ,[fu ku ro da],4
福渡,ふくわたり,[fu ku wa ta ri],5
深日港,ふけこう,[fu ke ko u],4
深日町,ふけちょう,[fu ke cho u],4
深郷田,ふこうだ,[fu ko u da],4
布佐,ふさ,[fu sa],2
房前,ふさざき,[fu sa za ki],4
総元,ふさもと,[fu sa mo to],4
富士,ふじ,[fu ji],2
仏子,ぶし,[bu shi],2
藤井,ふじい,[fu ji i],3
藤井寺,ふじいでら,[fu ji i de ra],5
藤江,ふじえ,[fu ji e],3
藤枝,ふじえだ,[fu ji e da],4
藤岡,ふじおか,[fu ji o ka],4
富士岡,ふじおか,[fu ji o ka],4
藤が丘,ふじがおか,[fu ji ga o ka],5
藤が丘,ふじがおか,[fu ji ga o ka],5
富士川,ふじかわ,[fu ji ka wa],4
藤川,ふじかわ,[fu ji ka wa],4
伏木,ふしき,[fu shi ki],3
不二越,ふじこし,[fu ji ko shi],4
藤阪,ふじさか,[fu ji sa ka],4
藤崎,ふじさき,[fu ji sa ki],4
藤崎,ふじさき,[fu ji sa ki],4
藤崎宮前,ふじさきぐうまえ,[fu ji sa ki gu u ma e],8
藤沢,ふじさわ,[fu ji sa wa],4
藤沢本町,ふじさわほんまち,[fu ji sa wa ho n ma chi],8
富士山,ふじさん,[fu ji sa n],4
藤島,ふじしま,[fu ji shi ma],4
藤代,ふじしろ,[fu ji shi ro],4
藤田,ふじた,[fu ji ta],3
藤棚,ふじたな,[fu ji ta na],4
藤浪,ふじなみ,[fu ji na mi],4
藤並,ふじなみ,[fu ji na mi],4
藤根,ふじね,[fu ji ne],3
富士根,ふじね,[fu ji ne],3
藤野,ふじの,[fu ji no],3
藤の牛島,ふじのうしじま,[fu ji no u shi ji ma],7
藤ノ木,ふじのき,[fu ji no ki],4
富士宮,ふじのみや,[fu ji no mi ya],5
藤森,ふじのもり,[fu ji no mo ri],5
富士松,ふじまつ,[fu ji ma tsu],4
伏見,ふしみ,[fu shi mi],3
伏見,ふしみ,[fu shi mi],3
富士見,ふじみ,[fu ji mi],3
伏見稲荷,ふしみいなり,[fu shi mi i na ri],6
富士見ヶ丘,ふじみがおか,[fu ji mi ga o ka],6
富士見台,ふじみだい,[fu ji mi da i],5
富士見町,ふじみちょう,[fu ji mi cho u],5
富士見町,ふじみちょう,[fu ji mi cho u],5
ふじみ野,ふじみの,[fu ji mi no],4
伏見桃山,ふしみももやま,[fu shi mi mo mo ya ma],7
伏屋,ふしや,[fu shi ya],3
藤山,ふじやま,[fu ji ya ma],4
富士山下,ふじやました,[fu ji ya ma shi ta],6
藤生,ふじゅう,[fu ju u],3
武州荒木,ぶしゅうあらき,[bu shu u a ra ki],6
武州唐沢,ぶしゅうからさわ,[bu shu u ka ra sa wa],7
武州中川,ぶしゅうなかがわ,[bu shu u na ka ga wa],7
武州長瀬,ぶしゅうながせ,[bu shu u na ga se],6
武州原谷,ぶしゅうはらや,[bu shu u ha ra ya],6
武州日野,ぶしゅうひの,[bu shu u hi no],5
布施,ふせ,[fu se],2
伏石,ふせいし,[fu se i shi],4
豊前大熊,ぶぜんおおくま,[bu ze n o o ku ma],7
豊前川崎,ぶぜんかわさき,[bu ze n ka wa sa ki],7
豊前松江,ぶぜんしょうえ,[bu ze n sho u e],6
豊前善光寺,ぶぜんぜんこうじ,[bu ze n ze n ko u ji],8
豊前長洲,ぶぜんながす,[bu ze n na ga su],6
豊前桝田,ぶぜんますだ,[bu ze n ma su da],6
扶桑,ふそう,[fu so u],3
附属中学前,ふぞくちゅうがくまえ,[fu zo ku chu u ga ku ma e],9
布田,ふだ,[fu da],2
普代,ふだい,[fu da i],3
双岩,ふたいわ,[fu ta i wa],4
二川,ふたがわ,[fu ta ga wa],4
二子,ふたご,[fu ta go],3
二子新地,ふたこしんち,[fu ta ko shi n chi],6
二子玉川,ふたこたまがわ,[fu ta ko ta ma ga wa],7
二島,ふたじま,[fu ta ji ma],4
二田,ふただ,[fu ta da],3
二ツ井,ふたつい,[fu ta tsu i],4
二ツ杁,ふたついり,[fu ta tsu i ri],5
二塚,ふたつか,[fu ta tsu ka],4
二名,ふたな,[fu ta na],3
双葉,ふたば,[fu ta ba],3
二股,ふたまた,[fu ta ma ta],4
二俣,ふたまた,[fu ta ma ta],4
二俣尾,ふたまたお,[fu ta ma ta o],5
二俣川,ふたまたがわ,[fu ta ma ta ga wa],6
二俣新町,ふたまたしんまち,[fu ta ma ta shi n ma chi],8
二俣本町,ふたまたほんまち,[fu ta ma ta ho n ma chi],8
二見浦,ふたみのうら,[fu ta mi no u ra],6
二和向台,ふたわむこうだい,[fu ta wa mu ko u da i],8
淵垣,ふちがき,[fu chi ga ki],4
淵神社,ふちじんじゃ,[fu chi ji n ja],5
渕高,ふちだか,[fu chi da ka],4
淵野辺,ふちのべ,[fu chi no be],4
府中,ふちゅう,[fu chu u],3
府中,ふちゅう,[fu chu u],3
府中,ふちゅう,[fu chu u],3
婦中鵜坂,ふちゅううさか,[fu chu u u sa ka],6
府中競馬正門前,ふちゅうけいばせいもんまえ,[fu chu u ke i ba se i mo n ma e],12
府中本町,ふちゅうほんまち,[fu chu u ho n ma chi],7
二日市,ふつかいち,[fu tsu ka i chi],5
福工大前,ふっこうだいまえ,[fu t ko u da i ma e],8
吹越,ふっこし,[fu t ko shi],4
福生,ふっさ,[fu t sa],3
仏生山,ぶっしょうざん,[bu t sho u za n],6
富戸,ふと,[fu to],2
不動院前,ふどういんまえ,[fu do u i n ma e],7
不動の沢,ふどうのさわ,[fu do u no sa wa],6
不動前,ふどうまえ,[fu do u ma e],5
太海,ふとみ,[fu to mi],3
船尾,ふなお,[fu na o],3
船岡,ふなおか,[fu na o ka],4
船岡,ふなおか,[fu na o ka],4
舟形,ふながた,[fu na ga ta],4
船越,ふなこし,[fu na ko shi],4
船津,ふなつ,[fu na tsu],3
船津,ふなつ,[fu na tsu],3
船戸,ふなと,[fu na to],3
船橋,ふなばし,[fu na ba shi],4
船橋競馬場,ふなばしけいばじょう,[fu na ba shi ke i ba jo u],9
船橋日大前,ふなばしにちだいまえ,[fu na ba shi ni chi da i ma e],10
船橋法典,ふなばしほうてん,[fu na ba shi ho u te n],8
船平山,ふなひらやま,[fu na hi ra ya ma],6
船堀,ふなぼり,[fu na bo ri],4
船町,ふなまち,[fu na ma chi],4
船町口,ふなまちぐち,[fu na ma chi gu chi],6
船見町,ふなみちょう,[fu na mi cho u],5
船引,ふねひき,[fu ne hi ki],4
分倍河原,ぶばいがわら,[bu ba i ga wa ra],6
文挟,ふばさみ,[fu ba sa mi],4
文の里,ふみのさと,[fu mi no sa to],5
府屋,ふや,[fu ya],2
富良野,ふらの,[fu ra no],3
フラワータウン,ふらわーたうん,[fu ra wa - ta u n],7
古市,ふるいち,[fu ru i chi],4
古市,ふるいち,[fu ru i chi],4
古市,ふるいち,[fu ru i chi],4
古市橋,ふるいちばし,[fu ru i chi ba shi],6
フルーツパーク,ふるーつぱーく,[fu ru - tsu pa - ku],7
古江,ふるえ,[fu ru e],3
古川,ふるかわ,[fu ru ka wa],4
古川橋,ふるかわばし,[fu ru ka wa ba shi],6
古口,ふるくち,[fu ru ku chi],4
古国府,ふるごう,[fu ru go u],4
ふるさと公園,ふるさとこうえん,[fu ru sa to ko u e n],8
古山,ふるさん,[fu ru sa n],4
古島,ふるじま,[fu ru ji ma],4
古庄,ふるしょう,[fu ru sho u],4
古高松,ふるたかまつ,[fu ru ta ka ma tsu],6
古高松南,ふるたかまつみなみ,[fu ru ta ka ma tsu mi na mi],9
古館,ふるだて,[fu ru da te],4
古津,ふるつ,[fu ru tsu],3
古間,ふるま,[fu ru ma],3
ふれあい生力,ふれあいしょうりき,[fu re a i sho u ri ki],8
ふれあい広場,ふれあいひろば,[fu re a i hi ro ba],7
不破一色,ふわいしき,[fu wa i shi ki],5
文化の森,ぶんかのもり,[bu n ka no mo ri],6
豊後荻,ぶんごおぎ,[bu n go o gi],5
豊後清川,ぶんごきよかわ,[bu n go ki yo ka wa],7
豊後国分,ぶんごこくぶ,[bu n go ko ku bu],6
豊後竹田,ぶんごたけた,[bu n go ta ke ta],6
豊後豊岡,ぶんごとよおか,[bu n go to yo o ka],7
豊後中川,ぶんごなかがわ,[bu n go na ka ga wa],7
豊後中村,ぶんごなかむら,[bu n go na ka mu ra],7
豊後三芳,ぶんごみよし,[bu n go mi yo shi],6
豊後森,ぶんごもり,[bu n go mo ri],5
分水,ぶんすい,[bu n su i],4
平安通,へいあんどおり,[he i a n do o ri],7
ベイサイドステーション,べいさいどすてーしょん,[be i sa i do su te - sho n],10
平城,へいじょう,[he i jo u],4
平成,へいせい,[he i se i],4
平田,へいた,[he i ta],3
平津,へいづ,[he i zu],3
平和,へいわ,[he i wa],3
平和島,へいわじま,[he i wa ji ma],5
平和台,へいわだい,[he i wa da i],5
平和台,へいわだい,[he i wa da i],5
平和通,へいわどおり,[he i wa do o ri],6
辺川,へがわ,[he ga wa],3
碧海古井,へきかいふるい,[he ki ka i fu ru i],7
碧南,へきなん,[he ki na n],4
碧南市,へきなんし,[he ki na n shi],5
碧南中央,へきなんちゅうおう,[he ki na n chu u o u],8
平群,へぐり,[he gu ri],3
戸坂,へさか,[he sa ka],3
戸田,へた,[he ta],2
別所温泉,べっしょおんせん,[be t sho o n se n],7
別当賀,べっとが,[be t to ga],4
別府,べっぷ,[be t pu],3
別府高原,べっぷこうげん,[be t pu ko u ge n],7
別府大学,べっぷだいがく,[be t pu da i ga ku],7
別保,べっぽ,[be t po],3
艫作,へなし,[he na shi],3
蛇田,へびた,[he bi ta],3
別府,べふ,[be fu],2
別府,べふ,[be fu],2
逸見,へみ,[he mi],2
弁天島,べんてんじま,[be n te n ji ma],6
弁天町,べんてんちょう,[be n te n cho u],6
弁天橋,べんてんばし,[be n te n ba shi],6
蓬栄,ほうえい,[ho u e i],4
貿易センター,ぼう,[bo u],2
法界院,ほうかいいん,[ho u ka i i n],6
宝木,ほうぎ,[ho u gi],3
伯耆大山,ほうきだいせん,[ho u ki da i se n],7
伯耆溝口,ほうきみぞぐち,[ho u ki mi zo gu chi],7
方谷,ほうこく,[ho u ko ku],4
宝山寺,ほうざんじ,[ho u za n ji],5
宝積寺,ほうしゃくじ,[ho u sha ku ji],5
宝珠山,ほうしゅやま,[ho u shu ya ma],5
坊城,ぼうじょう,[bo u jo u],4
北条町,ほうじょうまち,[ho u jo u ma chi],6
豊水すすきの,ほうすいすすきの,[ho u su i su su ki no],8
法善寺,ほうぜんじ,[ho u ze n ji],5
祝園,ほうその,[ho u so no],4
宝達,ほうだつ,[ho u da tsu],4
宝殿,ほうでん,[ho u de n],4
